Year,Month,Day,Hour[1-24],Minute,Source flags,Dry Bulb Temperature,Dew_Point Temperature,Relative Humidity,Atmospheric Station Pressure,Extraterrestrial Horizontal Radiation,Extraterrestrial Direct Normal Radiation,Horizontal Infrared Radiation Intensity,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,Zenith Luminance,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover,Visibility,Ceiling Height,Present Weather Observation,Present Weather Codes,Precipitable Water,Aerosol Optical Depth,Snow Depth,Days Since Last Snowfall,Albedo,Liquid Precipitation Depth,Liquid Precipitation Quantity,Hour,Datetime
2023,5,25,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.0,18.5,91,101917,0,0,388,0,0,0,0,0,0,0,263,0.3,9,9,777.7,261,9,999999999,62,0.113,0,88,0.09,0.0,0.0,20,2023-05-25 20:00:00
2023,5,25,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.5,18.1,92,101272,0,0,387,0,0,0,0,0,0,0,61,0.4,9,9,777.7,236,9,999999999,59,0.113,0,88,0.09,0.0,0.0,21,2023-05-25 21:00:00
2023,5,25,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.7,18.6,93,101272,0,0,396,0,0,0,0,0,0,0,77,0.3,10,10,777.7,206,9,999999999,62,0.113,0,88,0.09,0.0,0.0,22,2023-05-25 22:00:00
2023,5,25,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.7,18.7,94,101986,0,0,387,0,0,0,0,0,0,0,259,0.5,10,10,777.7,191,9,999999999,63,0.113,0,88,0.09,0.0,0.0,23,2023-05-25 23:00:00
2023,5,26,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.5,18.3,93,101966,0,0,389,0,0,0,0,0,0,0,36,0.2,10,10,777.7,124,9,999999999,61,0.113,0,88,0.09,0.0,0.0,0,2023-05-26 00:00:00
2023,5,26,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.5,17.4,93,101946,0,0,382,0,0,0,0,0,0,0,46,0.2,10,10,777.7,109,9,999999999,55,0.113,0,88,0.09,0.0,0.0,1,2023-05-26 01:00:00
2023,5,26,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.2,17.4,95,101916,0,0,384,0,0,0,0,0,0,0,153,0.8,10,10,777.7,104,9,999999999,55,0.113,0,88,0.09,0.0,0.0,2,2023-05-26 02:00:00
2023,5,26,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.0,18.1,95,101886,0,0,390,0,0,0,0,0,0,0,205,0.3,10,10,777.7,38,9,999999999,59,0.113,0,88,0.09,0.0,0.0,3,2023-05-26 03:00:00
2023,5,26,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.0,18.1,95,101846,0,0,400,0,0,0,0,0,0,0,31,0.4,10,10,777.7,30,9,999999999,59,0.113,0,88,0.09,0.0,0.0,4,2023-05-26 04:00:00
2023,5,26,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.2,18.4,95,101817,0,0,398,0,0,0,0,0,0,0,52,0.3,10,10,777.7,46,9,999999999,61,0.113,0,88,0.09,0.0,0.0,5,2023-05-26 05:00:00
2023,5,26,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.2,18.4,95,101826,60,272,395,0,0,0,0,0,0,0,36,0.3,10,10,777.7,30,9,999999999,61,0.113,0,88,0.09,0.0,0.0,6,2023-05-26 06:00:00
2023,5,26,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.7,18.9,95,101887,335,1331,395,0,0,0,0,0,0,0,181,0.3,10,10,777.7,41,9,999999999,64,0.113,0,88,0.09,0.0,0.0,7,2023-05-26 07:00:00
2023,5,26,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.2,19.5,96,101927,575,1331,387,118,196,69,23263,26337,15641,4311,20,0.2,10,10,777.7,30,9,999999999,68,0.113,0,88,0.09,0.0,0.0,8,2023-05-26 08:00:00
2023,5,26,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.5,19.5,94,101957,761,1331,396,278,338,122,42486,43916,20380,4611,307,0.5,10,10,777.7,89,9,999999999,68,0.113,0,88,0.09,0.0,0.0,9,2023-05-26 09:00:00
2023,5,26,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.0,20.1,95,101987,882,1331,384,463,564,140,59783,64274,19581,3975,14,0.6,10,10,777.7,269,9,999999999,72,0.113,0,88,0.09,0.0,0.0,10,2023-05-26 10:00:00
2023,5,26,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.6,20.8,90,101937,929,1331,356,591,710,125,70328,77608,16863,3438,321,0.6,9,9,777.7,77777,9,999999999,77,0.113,0,88,0.09,0.0,0.0,11,2023-05-26 11:00:00
2023,5,26,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.2,19.9,72,101828,900,1331,361,648,775,113,72471,79826,16294,3778,15,0.8,6,6,777.7,77777,9,999999999,70,0.113,0,88,0.09,0.0,0.0,12,2023-05-26 12:00:00
2023,5,26,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,27.2,20.2,66,101688,795,1331,357,618,746,119,65260,73827,16669,5047,325,0.7,5,5,777.7,10596,9,999999999,72,0.113,0,88,0.09,0.0,0.0,13,2023-05-26 13:00:00
2023,5,26,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.2,20.4,70,101618,623,1331,361,513,655,124,49254,58433,15936,7183,111,2.1,6,6,777.7,5469,9,999999999,74,0.113,0,88,0.09,0.0,0.0,14,2023-05-26 14:00:00
2023,5,26,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.2,20.2,78,101598,395,1331,365,331,448,113,29411,36794,14467,9590,100,2.7,7,7,777.7,5757,9,999999999,72,0.113,0,88,0.09,0.0,0.0,15,2023-05-26 15:00:00
2023,5,26,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.0,19.8,77,101567,126,1331,380,162,261,82,13526,18731,10147,8176,105,2.7,7,7,777.7,2281,9,999999999,70,0.113,0,88,0.09,0.0,0.0,16,2023-05-26 16:00:00
2023,5,26,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.7,19.6,83,101587,0,577,374,57,0,33,3856,5681,3378,2862,108,2.5,8,8,777.7,2529,9,999999999,68,0.113,0,88,0.09,0.0,0.0,17,2023-05-26 17:00:00
2023,5,26,19,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,19.5,87,101607,0,0,370,4,0,3,212,0,161,57,55,0.7,9,9,777.7,2991,9,999999999,68,0.113,0,88,0.09,0.0,0.0,18,2023-05-26 18:00:00
2023,5,26,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.1,18.6,91,101627,0,0,362,0,0,0,0,0,0,0,119,0.3,9,9,777.7,5302,9,999999999,62,0.113,0,88,0.09,0.0,0.0,19,2023-05-26 19:00:00
2023,5,26,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.5,18.2,92,101647,0,0,365,0,0,0,0,0,0,0,106,0.4,9,9,777.7,6985,9,999999999,60,0.113,0,88,0.09,0.0,0.0,20,2023-05-26 20:00:00
2023,5,26,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.5,17.4,93,101272,0,0,359,0,0,0,0,0,0,0,55,0.5,10,10,777.7,9428,9,999999999,55,0.113,0,88,0.09,0.0,0.0,21,2023-05-26 21:00:00
2023,5,26,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.5,17.4,93,101272,0,0,364,0,0,0,0,0,0,0,39,0.5,10,10,777.7,8456,9,999999999,55,0.113,0,88,0.09,0.0,0.0,22,2023-05-26 22:00:00
2023,5,26,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.2,17.2,94,101716,0,0,362,0,0,0,0,0,0,0,202,0.6,10,10,777.7,8294,9,999999999,54,0.113,0,88,0.09,0.0,0.0,23,2023-05-26 23:00:00
2023,5,27,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.7,16.7,94,101626,0,0,359,0,0,0,0,0,0,0,53,0.3,10,10,777.7,30,9,999999999,52,0.113,0,88,0.09,0.0,0.0,0,2023-05-27 00:00:00
2023,5,27,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.5,16.5,94,101636,0,0,356,0,0,0,0,0,0,0,100,0.2,10,10,777.7,30,9,999999999,51,0.113,0,88,0.09,0.0,0.0,1,2023-05-27 01:00:00
2023,5,27,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.2,16.4,95,101636,0,0,358,0,0,0,0,0,0,0,329,0.3,10,10,777.7,1556,9,999999999,50,0.113,0,88,0.09,0.0,0.0,2,2023-05-27 02:00:00
2023,5,27,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.1,17.2,94,101596,0,0,353,0,0,0,0,0,0,0,78,0.8,10,10,777.7,39,9,999999999,54,0.113,0,88,0.09,0.0,0.0,3,2023-05-27 03:00:00
2023,5,27,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.0,17.1,94,101576,0,0,351,0,0,0,0,0,0,0,59,0.5,10,10,777.7,1195,9,999999999,54,0.113,0,88,0.09,0.0,0.0,4,2023-05-27 04:00:00
2023,5,27,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.6,16.8,95,101566,0,0,348,0,0,0,0,0,0,0,263,0.2,10,10,777.7,1210,9,999999999,52,0.113,0,88,0.09,0.0,0.0,5,2023-05-27 05:00:00
2023,5,27,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.2,16.4,95,101616,58,261,352,0,0,0,0,0,0,0,177,0.3,10,10,777.7,40,9,999999999,50,0.113,0,88,0.09,0.0,0.0,6,2023-05-27 06:00:00
2023,5,27,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.5,17.5,94,101656,333,1330,354,46,177,20,12923,34320,5335,2312,108,0.5,10,10,777.7,40,9,999999999,56,0.113,0,88,0.09,0.0,0.0,7,2023-05-27 07:00:00
2023,5,27,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.0,18.2,95,101687,572,1330,345,182,465,57,30387,59171,9590,2976,84,0.6,10,10,777.7,56,9,999999999,60,0.113,0,88,0.09,0.0,0.0,8,2023-05-27 08:00:00
2023,5,27,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.7,19.4,92,101717,758,1330,348,360,642,83,48860,73964,12288,2824,339,0.8,9,9,777.7,92,9,999999999,67,0.113,0,88,0.09,0.0,0.0,9,2023-05-27 09:00:00
2023,5,27,11,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.0,18.9,78,101737,879,1330,342,513,741,95,63196,81461,13587,2586,282,1.0,3,7,777.7,77777,9,999999999,64,0.113,0,88,0.09,0.0,0.0,10,2023-05-27 10:00:00
2023,5,27,12,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.7,19.1,63,101678,926,1330,344,616,789,101,70821,84429,14057,2589,326,0.8,7,5,777.7,77777,9,999999999,65,0.113,0,88,0.09,0.0,0.0,11,2023-05-27 11:00:00
2023,5,27,13,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.6,18.1,53,101578,897,1330,348,655,804,103,72234,85912,13957,2890,288,1.5,0,3,777.7,77777,9,999999999,58,0.113,0,88,0.09,0.0,0.0,12,2023-05-27 12:00:00
2023,5,27,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,29.2,22.9,69,101468,792,1330,353,630,795,101,67115,84731,13466,3654,281,1.0,6,6,777.7,77777,9,999999999,94,0.113,0,88,0.09,0.0,0.0,13,2023-05-27 13:00:00
2023,5,27,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,31.0,24.6,69,101389,621,1330,357,539,747,98,53498,69457,14331,6278,295,1.5,6,6,777.7,77777,9,999999999,111,0.113,0,88,0.09,0.0,0.0,14,2023-05-27 14:00:00
2023,5,27,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,31.1,25.5,72,101369,393,1330,366,365,519,112,33306,42035,15634,10404,285,1.9,6,6,777.7,77777,9,999999999,121,0.113,0,88,0.09,0.0,0.0,15,2023-05-27 15:00:00
2023,5,27,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.0,20.8,65,101348,125,1330,380,183,283,95,14879,19909,11298,9198,324,0.4,5,5,777.7,3895,9,999999999,76,0.113,0,88,0.09,0.0,0.0,16,2023-05-27 16:00:00
2023,5,27,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.2,21.0,78,101378,0,571,380,60,0,35,4050,5900,3573,3032,33,0.9,7,7,777.7,77777,9,999999999,78,0.113,0,88,0.09,0.0,0.0,17,2023-05-27 17:00:00
2023,5,27,19,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.2,20.3,84,101437,0,0,368,4,0,3,212,0,161,57,34,0.8,8,8,777.7,4817,9,999999999,73,0.113,0,88,0.09,0.0,0.0,18,2023-05-27 18:00:00
2023,5,27,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,19.4,87,101467,0,0,371,0,0,0,0,0,0,0,20,0.4,9,9,777.7,5149,9,999999999,67,0.113,0,88,0.09,0.0,0.0,19,2023-05-27 19:00:00
2023,5,27,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.5,19.2,87,101487,0,0,372,0,0,0,0,0,0,0,109,1.1,9,9,777.7,77777,9,999999999,66,0.113,0,88,0.09,0.0,0.0,20,2023-05-27 20:00:00
2023,5,27,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.6,19.8,90,101272,0,0,377,0,0,0,0,0,0,0,178,1.3,9,9,777.7,2631,9,999999999,70,0.113,0,88,0.09,0.0,0.0,21,2023-05-27 21:00:00
2023,5,27,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.6,21.1,86,101273,0,0,378,0,0,0,0,0,0,0,155,3.5,8,8,777.7,1251,9,999999999,79,0.113,0,88,0.09,0.0,0.0,22,2023-05-27 22:00:00
2023,5,27,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.0,20.7,87,101657,0,0,375,0,0,0,0,0,0,0,117,1.6,9,9,777.7,1785,9,999999999,76,0.113,0,88,0.09,0.0,0.0,23,2023-05-27 23:00:00
2023,5,28,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.5,20.8,85,101627,0,0,381,0,0,0,0,0,0,0,174,1.8,8,8,777.7,1389,9,999999999,77,0.113,0,88,0.09,0.0,0.0,0,2023-05-28 00:00:00
2023,5,28,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.2,20.0,82,101637,0,0,383,0,0,0,0,0,0,0,184,1.6,8,8,777.7,197,9,999999999,71,0.113,0,88,0.09,0.0,0.0,1,2023-05-28 01:00:00
2023,5,28,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.1,20.3,84,101587,0,0,396,0,0,0,0,0,0,0,166,1.3,8,8,777.7,216,9,999999999,73,0.113,0,88,0.09,0.1,0.0,2,2023-05-28 02:00:00
2023,5,28,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.0,20.2,84,101597,0,0,410,0,0,0,0,0,0,0,206,1.2,8,8,777.7,244,9,999999999,73,0.113,0,88,0.09,0.2,0.0,3,2023-05-28 03:00:00
2023,5,28,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.5,20.2,87,101587,0,0,412,0,0,0,0,0,0,0,203,1.8,9,9,777.7,248,9,999999999,73,0.113,0,88,0.09,0.4,0.0,4,2023-05-28 04:00:00
2023,5,28,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.2,19.6,91,101627,0,0,409,0,0,0,0,0,0,0,207,1.3,9,9,777.7,281,9,999999999,69,0.113,0,88,0.09,1.0,0.0,5,2023-05-28 05:00:00
2023,5,28,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.0,19.3,90,101697,55,251,409,0,0,0,0,0,0,0,44,0.3,9,9,777.7,253,9,999999999,67,0.113,0,88,0.09,1.5,0.0,6,2023-05-28 06:00:00
2023,5,28,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.0,19.3,90,101717,330,1330,409,0,0,0,0,0,0,0,238,1.3,9,9,777.7,290,9,999999999,67,0.113,0,88,0.09,0.7,0.0,7,2023-05-28 07:00:00
2023,5,28,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.7,19.2,91,101767,569,1330,401,53,39,44,10141,4324,9411,2347,215,1.2,9,9,777.7,303,9,999999999,66,0.113,0,88,0.09,0.5,0.0,8,2023-05-28 08:00:00
2023,5,28,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.6,19.3,92,101787,755,1330,410,108,64,79,14443,5204,12480,2927,212,1.5,9,9,777.7,216,9,999999999,67,0.113,0,88,0.09,0.7,0.0,9,2023-05-28 09:00:00
2023,5,28,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.0,19.6,92,101817,875,1330,408,127,59,97,12893,2999,11588,3284,255,1.0,9,9,777.7,152,9,999999999,69,0.113,0,88,0.09,0.7,0.0,10,2023-05-28 10:00:00
2023,5,28,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.7,19.5,93,101787,923,1330,414,90,12,83,9060,483,8988,3743,238,1.4,10,10,777.7,223,9,999999999,68,0.113,0,88,0.09,1.8,0.0,11,2023-05-28 11:00:00
2023,5,28,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.1,19.6,91,101717,894,1330,415,76,0,76,8542,0,8542,4455,227,1.7,9,9,777.7,210,9,999999999,69,0.113,0,88,0.09,2.1,0.0,12,2023-05-28 12:00:00
2023,5,28,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.5,19.9,91,101687,790,1330,412,89,0,89,8224,0,8224,4287,209,2.3,9,9,777.7,159,9,999999999,71,0.113,0,88,0.09,2.5,0.0,13,2023-05-28 13:00:00
2023,5,28,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.7,19.0,90,101667,618,1330,410,69,0,69,5610,0,5610,2891,205,3.0,9,9,777.7,189,9,999999999,65,0.113,0,88,0.09,3.3,0.0,14,2023-05-28 14:00:00
2023,5,28,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.1,18.5,91,101667,391,1330,408,38,0,38,3253,64,3253,1878,191,3.3,9,9,777.7,515,9,999999999,62,0.113,0,88,0.09,4.3,0.0,15,2023-05-28 15:00:00
2023,5,28,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.7,18.4,92,101747,123,1330,404,21,2,21,1671,132,1671,1237,192,3.4,9,9,777.7,577,9,999999999,61,0.113,0,88,0.09,2.8,0.0,16,2023-05-28 16:00:00
2023,5,28,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.1,17.7,92,101816,0,565,403,6,0,6,432,68,432,366,190,4.5,9,9,777.7,452,9,999999999,57,0.113,0,88,0.09,2.9,0.0,17,2023-05-28 17:00:00
2023,5,28,19,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.0,17.3,90,101816,0,0,400,0,0,0,0,0,0,0,190,4.2,9,9,777.7,415,9,999999999,55,0.113,0,88,0.09,2.0,0.0,18,2023-05-28 18:00:00
2023,5,28,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.5,17.0,85,101896,0,0,395,0,0,0,0,0,0,0,189,3.2,8,8,777.7,388,9,999999999,53,0.113,0,88,0.09,1.1,0.0,19,2023-05-28 19:00:00
2023,5,28,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.7,16.7,83,101937,0,0,394,0,0,0,0,0,0,0,156,2.3,8,8,777.7,263,9,999999999,52,0.113,0,88,0.09,0.5,0.0,20,2023-05-28 20:00:00
2023,5,28,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.2,17.4,89,101272,0,0,397,0,0,0,0,0,0,0,146,2.1,9,9,777.7,280,9,999999999,55,0.113,0,88,0.09,0.2,0.0,21,2023-05-28 21:00:00
2023,5,28,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.5,16.9,90,101272,0,0,397,0,0,0,0,0,0,0,241,1.5,9,9,777.7,288,9,999999999,52,0.113,0,88,0.09,0.2,0.0,22,2023-05-28 22:00:00
2023,5,28,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.1,16.9,93,101986,0,0,399,0,0,0,0,0,0,0,238,1.9,10,10,777.7,294,9,999999999,53,0.113,0,88,0.09,0.3,0.0,23,2023-05-28 23:00:00
2023,5,29,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.2,17.9,92,101946,0,0,399,0,0,0,0,0,0,0,215,2.1,9,9,777.7,273,9,999999999,58,0.112,0,88,0.09,0.2,0.0,0,2023-05-29 00:00:00
2023,5,29,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.0,17.5,86,101947,0,0,392,0,0,0,0,0,0,0,175,1.9,8,8,777.7,264,9,999999999,56,0.112,0,88,0.09,0.3,0.0,1,2023-05-29 01:00:00
2023,5,29,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.2,17.4,89,101916,0,0,398,0,0,0,0,0,0,0,175,1.8,9,9,777.7,261,9,999999999,55,0.112,0,88,0.09,0.3,0.0,2,2023-05-29 02:00:00
2023,5,29,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.7,17.0,90,101896,0,0,398,0,0,0,0,0,0,0,164,3.0,9,9,777.7,258,9,999999999,53,0.112,0,88,0.09,0.4,0.0,3,2023-05-29 03:00:00
2023,5,29,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.0,17.4,90,101876,0,0,399,0,0,0,0,0,0,0,171,2.1,9,9,777.7,270,9,999999999,55,0.112,0,88,0.09,0.4,0.0,4,2023-05-29 04:00:00
2023,5,29,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.1,17.2,89,101866,0,0,398,0,0,0,0,0,0,0,198,2.4,9,9,777.7,230,9,999999999,54,0.112,0,88,0.09,0.5,0.0,5,2023-05-29 05:00:00
2023,5,29,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.7,16.7,88,101926,53,241,399,0,0,0,0,0,0,0,157,2.1,9,9,777.7,273,9,999999999,52,0.112,0,88,0.09,0.9,0.0,6,2023-05-29 06:00:00
2023,5,29,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.5,16.8,90,102016,327,1329,398,0,0,0,0,0,0,0,145,1.5,9,9,777.7,303,9,999999999,52,0.112,0,88,0.09,0.6,0.0,7,2023-05-29 07:00:00
2023,5,29,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.7,17.2,91,102096,566,1329,397,37,4,36,7016,235,6956,3011,164,2.9,9,9,777.7,313,9,999999999,54,0.112,0,88,0.09,0.3,0.0,8,2023-05-29 08:00:00
2023,5,29,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.0,17.5,91,102146,751,1329,398,76,4,74,11969,299,11623,4924,97,2.2,9,9,777.7,319,9,999999999,56,0.112,0,88,0.09,0.1,0.0,9,2023-05-29 09:00:00
2023,5,29,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.7,17.4,92,102186,872,1329,398,115,9,109,16077,956,15573,5809,234,1.6,9,9,777.7,351,9,999999999,55,0.112,0,88,0.09,0.1,0.0,10,2023-05-29 10:00:00
2023,5,29,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.0,17.9,88,102176,920,1329,396,158,17,146,20634,2219,19500,6530,139,1.0,9,9,777.7,368,9,999999999,58,0.112,0,88,0.09,0.1,0.0,11,2023-05-29 11:00:00
2023,5,29,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.1,18.0,88,102097,891,1329,395,205,34,181,24878,4127,22676,6967,123,1.4,9,9,777.7,458,9,999999999,59,0.112,0,88,0.09,0.1,0.0,12,2023-05-29 12:00:00
2023,5,29,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.7,17.9,84,102007,787,1329,393,226,60,187,23991,4718,21784,6766,198,1.5,8,8,777.7,598,9,999999999,58,0.112,0,88,0.09,0.1,0.0,13,2023-05-29 13:00:00
